,Freq,review,pos_tag,neg,neu,pos,compound
3456,1,s   k   i   l   l   s   t   h   a   n   k  ,"('s   k   i   l   l   s   t   h   a   n   k  ', 'NN')",0.0,0.0,0.0,0.0
3441,1,c   l   a   i   m,"('c   l   a   i   m', 'NN')",0.0,0.0,0.0,0.0
3444,1,i   o   s   d   a   u   g   l   a  ,"('i   o   s   d   a   u   g   l   a  ', 'NN')",0.0,0.0,0.0,0.0
3445,1,d   e   s   c   r   i   b  ,"('d   e   s   c   r   i   b  ', 'NN')",0.0,0.0,0.0,0.0
3446,1,v   e   n   d   o   r,"('v   e   n   d   o   r', 'NN')",0.0,0.0,0.0,0.0
3447,1,p   r   o   t   o   t   y   p   i   n   g,"('p   r   o   t   o   t   y   p   i   n   g', 'NN')",0.0,0.0,0.0,0.0
3448,1,i   n   d   e   x   i   n   g,"('i   n   d   e   x   i   n   g', 'NN')",0.0,0.0,0.0,0.0
3449,1,r   e   l   a   t   i   o   n   s   h   i   p   s   b   e   f   o   r  ,"('r   e   l   a   t   i   o   n   s   h   i   p   s   b   e   f   o   r  ', 'NN')",0.0,0.0,0.0,0.0
3450,1,c   o   d   i   n   g   c   o   l   l   i   n  ,"('c   o   d   i   n   g   c   o   l   l   i   n  ', 'NN')",0.0,0.0,0.0,0.0
3452,1,u   p   b   e   f   o   r  ,"('u   p   b   e   f   o   r  ', 'JJ')",0.0,0.0,0.0,0.0
3454,1,g   u   r   u   t   u   m   u   h   a   i   r   w  ,"('g   u   r   u   t   u   m   u   h   a   i   r   w  ', 'NN')",0.0,0.0,0.0,0.0
3325,1,h   i   m   e   n   c   o   u   r   a   g   i   n   g,"('h   i   m   e   n   c   o   u   r   a   g   i   n   g', 'NN')",0.0,0.0,0.0,0.0
3321,1,p   u   n   c   t   u   a   l   n   o   c,"('p   u   n   c   t   u   a   l   n   o   c', 'NN')",0.0,0.0,0.0,0.0
3504,1,t   w   i   t   t   e   r,"('t   w   i   t   t   e   r', 'NN')",0.0,0.0,0.0,0.0
3320,1,w   o   r   k   s   c   o   m   m   i   t   t   e   d,"('w   o   r   k   s   c   o   m   m   i   t   t   e   d', 'NN')",0.0,0.0,0.0,0.0
3177,1,f   a   l   t   e   r   i   n   g,"('f   a   l   t   e   r   i   n   g', 'NN')",0.0,0.0,0.0,0.0
3178,1,p   l   a   c  ,"('p   l   a   c  ', 'NN')",0.0,0.0,0.0,0.0
3180,1,e   x   p   e   r   i   m   e   n   t   a   t   i   o   n,"('e   x   p   e   r   i   m   e   n   t   a   t   i   o   n', 'NN')",0.0,0.0,0.0,0.0
3181,1,r   e   f   l   e   c   t   e   d,"('r   e   f   l   e   c   t   e   d', 'NN')",0.0,0.0,0.0,0.0
3182,1,r   e   f   l   e   c   t,"('r   e   f   l   e   c   t', 'NN')",0.0,0.0,0.0,0.0
3183,1,e   x   p   e   r   i   m   e   n   t   k   e   n   n   e   t   h,"('e   x   p   e   r   i   m   e   n   t   k   e   n   n   e   t   h', 'NN')",0.0,0.0,0.0,0.0
3186,1,r   e   p   o   r   t   s   e   m   a   t   a,"('r   e   p   o   r   t   s   e   m   a   t   a', 'NN')",0.0,0.0,0.0,0.0
3188,1,h   a   d   p   r   o   g   r   e   s   s   i   v  ,"('h   a   d   p   r   o   g   r   e   s   s   i   v  ', 'NN')",0.0,0.0,0.0,0.0
3191,1,m   a   n   a   g   e   r   g   u   l   o   b   a,"('m   a   n   a   g   e   r   g   u   l   o   b   a', 'NN')",0.0,0.0,0.0,0.0
3192,1,g   i   t   g   u   l   o   b   a,"('g   i   t   g   u   l   o   b   a', 'NN')",0.0,0.0,0.0,0.0
3193,1,m   y   s   q   l   i   u   s   i   n   g,"('m   y   s   q   l   i   u   s   i   n   g', 'NN')",0.0,0.0,0.0,0.0
3194,1,a   p   p   l   i   c   a   t   i   o   n   s   g   u   l   o   b   a,"('a   p   p   l   i   c   a   t   i   o   n   s   g   u   l   o   b   a', 'NN')",0.0,0.0,0.0,0.0
3195,1,o   b   t   a   i   n   i   n   g,"('o   b   t   a   i   n   i   n   g', 'NN')",0.0,0.0,0.0,0.0
3196,1,i   n   t   e   g   r   a   t   i   o   n   k   i   r   y   a,"('i   n   t   e   g   r   a   t   i   o   n   k   i   r   y   a', 'NN')",0.0,0.0,0.0,0.0
3197,1,c   a   s   h   l   e   s  ,"('c   a   s   h   l   e   s  ', 'NN')",0.0,0.0,0.0,0.0
3198,1,l   e   a   r   n   i   n   g   t   h   a   n   k,"('l   e   a   r   n   i   n   g   t   h   a   n   k', 'NN')",0.0,0.0,0.0,0.0
3204,1,a   m   b   i   g   u   i   t   i,"('a   m   b   i   g   u   i   t   i', 'NN')",0.0,0.0,0.0,0.0
3205,1,a   l   t   e   r   e   d,"('a   l   t   e   r   e   d', 'NN')",0.0,0.0,0.0,0.0
3206,1,c   l   a   r   i   f   i,"('c   l   a   r   i   f   i', 'NN')",0.0,0.0,0.0,0.0
3207,1,c   l   o   s   e   l   i,"('c   l   o   s   e   l   i', 'NN')",0.0,0.0,0.0,0.0
3208,1,t   i   m   e   y   o   u,"('t   i   m   e   y   o   u', 'NN')",0.0,0.0,0.0,0.0
3211,1,t   e   a   c   h   i   n   g,"('t   e   a   c   h   i   n   g', 'NN')",0.0,0.0,0.0,0.0
3217,1,s   u   c   c   e   s   s   f   u   l   l   y   t   h  ,"('s   u   c   c   e   s   s   f   u   l   l   y   t   h  ', 'NN')",0.0,0.0,0.0,0.0
3176,1,r   e   t   r   a   c   i   n   g,"('r   e   t   r   a   c   i   n   g', 'NN')",0.0,0.0,0.0,0.0
3175,1,m   a   t   i   a,"('m   a   t   i   a', 'NN')",0.0,0.0,0.0,0.0
3174,1,o   t   h   e   4   r,"('o   t   h   e   4   r', 'NN')",0.0,0.0,0.0,0.0
3149,1,s   i   t   u   a   t   i   o   n,"('s   i   t   u   a   t   i   o   n', 'NN')",0.0,0.0,0.0,0.0
3127,1,a   n   s   w   e   r,"('a   n   s   w   e   r', 'NN')",0.0,0.0,0.0,0.0
3128,1,a   c   r   a   m,"('a   c   r   a   m', 'NN')",0.0,0.0,0.0,0.0
1,1,e   d   i   t   e   d   f   a   i   t   h,"('e   d   i   t   e   d   f   a   i   t   h', 'NN')",0.0,0.0,0.0,0.0
3132,1,d   e   p   e   n   d   a   b   l   e   p   l   e   a   s  ,"('d   e   p   e   n   d   a   b   l   e   p   l   e   a   s  ', 'NN')",0.0,0.0,0.0,0.0
3136,1,w   e   e   k   w   a  ,"('w   e   e   k   w   a  ', 'NN')",0.0,0.0,0.0,0.0
3139,1,d   o   n   e   i   n   t   e   r   n,"('d   o   n   e   i   n   t   e   r   n', 'NN')",0.0,0.0,0.0,0.0
3140,1,w   e   l   l   h   i  ,"('w   e   l   l   h   i  ', 'NN')",0.0,0.0,0.0,0.0
3143,1,p   u   l   l   e   d,"('p   u   l   l   e   d', 'NN')",0.0,0.0,0.0,0.0
3145,1,s   p   o   t,"('s   p   o   t', 'NN')",0.0,0.0,0.0,0.0
3146,1,t   h   e   a   b   l   e   s   t   a   t  ,"('t   h   e   a   b   l   e   s   t   a   t  ', 'NN')",0.0,0.0,0.0,0.0
3150,1,i   m   p   r   o   v   i   s   e  ,"('i   m   p   r   o   v   i   s   e  ', 'NN')",0.0,0.0,0.0,0.0
3173,1,t   r   a   n   s   m   i   t   t   e   d,"('t   r   a   n   s   m   i   t   t   e   d', 'NN')",0.0,0.0,0.0,0.0
3152,1,d   e   p   e   n   d   i   n   g,"('d   e   p   e   n   d   i   n   g', 'NN')",0.0,0.0,0.0,0.0
3156,1,v   a   r   i   a   t   i   o   n,"('v   a   r   i   a   t   i   o   n', 'NN')",0.0,0.0,0.0,0.0
3159,1,m   o   d   u   l   a   r,"('m   o   d   u   l   a   r', 'NN')",0.0,0.0,0.0,0.0
3160,1,t   i   m   e   r   e   q   u   i   r   e   m   e   n   t  ,"('t   i   m   e   r   e   q   u   i   r   e   m   e   n   t  ', 'NN')",0.0,0.0,0.0,0.0
3161,1,p   r   o   c   e   e   d  ,"('p   r   o   c   e   e   d  ', 'NN')",0.0,0.0,0.0,0.0
3162,1,t   o   o   l   s   g   o   o   d,"('t   o   o   l   s   g   o   o   d', 'NN')",0.0,0.0,0.0,0.0
3165,1,u   n   d   e   r   t   a   k   i   n   g,"('u   n   d   e   r   t   a   k   i   n   g', 'JJ')",0.0,0.0,0.0,0.0
3166,1,g   r   a   p   h   i   c,"('g   r   a   p   h   i   c', 'NN')",0.0,0.0,0.0,0.0
3167,1,v   i   s   u   a   l,"('v   i   s   u   a   l', 'NN')",0.0,0.0,0.0,0.0
3168,1,a   p   p   e   a   l,"('a   p   p   e   a   l', 'NN')",0.0,0.0,0.0,0.0
3218,1,l   a   n   n   a   n   s   a   m   b   a,"('l   a   n   n   a   n   s   a   m   b   a', 'NN')",0.0,0.0,0.0,0.0
3219,1,m   a   n   n   e   r,"('m   a   n   n   e   r', 'NN')",0.0,0.0,0.0,0.0
3221,1,r   e   f   l   e   c   t  ,"('r   e   f   l   e   c   t  ', 'NN')",0.0,0.0,0.0,0.0
3300,1,p   u   b   l   i   c   l   i,"('p   u   b   l   i   c   l   i', 'NN')",0.0,0.0,0.0,0.0
3288,1,b   e   g   i   n   s   i   s   a   a   c,"('b   e   g   i   n   s   i   s   a   a   c', 'NN')",0.0,0.0,0.0,0.0
3289,1,p   u   b   l   i   s   h   e   d,"('p   u   b   l   i   s   h   e   d', 'NN')",0.0,0.0,0.0,0.0
3291,1,c   o   d   e   b   l  ,"('c   o   d   e   b   l  ', 'NN')",0.0,0.0,0.0,0.0
3292,1,s   o   m   e   w   h   a   t,"('s   o   m   e   w   h   a   t', 'NN')",0.0,0.0,0.0,0.0
3293,1,r   i   g   i   d,"('r   i   g   i   d', 'NN')",0.0,0.0,0.0,0.0
3294,1,m   e   n   t   o   r,"('m   e   n   t   o   r', 'NN')",0.0,0.0,0.0,0.0
3295,1,s   h   i   p,"('s   h   i   p', 'NN')",0.0,0.0,0.0,0.0
3296,1,e   n   g   i   n   e   e   r   a   n   d   r   e   w,"('e   n   g   i   n   e   e   r   a   n   d   r   e   w', 'NN')",0.0,0.0,0.0,0.0
3297,1,c   o   n   g   r   a   t   u   l   a   t   i   o   n,"('c   o   n   g   r   a   t   u   l   a   t   i   o   n', 'NN')",0.0,0.0,0.0,0.0
3298,1,a   c   t   u   a   l   i   s   i   n   g,"('a   c   t   u   a   l   i   s   i   n   g', 'NN')",0.0,0.0,0.0,0.0
3301,1,s   e   c   u   r   i   t   y   g   o   o   d,"('s   e   c   u   r   i   t   y   g   o   o   d', 'NN')",0.0,0.0,0.0,0.0
3284,1,t   r   a   n   s   f   o   r   m   a   t   i   o   n,"('t   r   a   n   s   f   o   r   m   a   t   i   o   n', 'NN')",0.0,0.0,0.0,0.0
3302,1,s   p   i   r   i   t   v   e   r   i,"('s   p   i   r   i   t   v   e   r   i', 'NN')",0.0,0.0,0.0,0.0
3303,1,i   n   t   e   r   n   a   w   a   i   t   i   n   g,"('i   n   t   e   r   n   a   w   a   i   t   i   n   g', 'NN')",0.0,0.0,0.0,0.0
3304,1,p   l   a   n   t   h   a   n   k,"('p   l   a   n   t   h   a   n   k', 'NN')",0.0,0.0,0.0,0.0
3307,1,o   u   t   r   e   a   c   h,"('o   u   t   r   e   a   c   h', 'NN')",0.0,0.0,0.0,0.0
3310,1,l   a   t   e   l   i,"('l   a   t   e   l   i', 'NN')",0.0,0.0,0.0,0.0
3311,1,i   n   d   i   c   a   t   i   n   g,"('i   n   d   i   c   a   t   i   n   g', 'NN')",0.0,0.0,0.0,0.0
3312,1,u   r   l,"('u   r   l', 'JJ')",0.0,0.0,0.0,0.0
3316,1,d   o   n   e   t   h   a   n   k,"('d   o   n   e   t   h   a   n   k', 'NN')",0.0,0.0,0.0,0.0
3317,1,e   n   d   e   a   v   o   u   r,"('e   n   d   e   a   v   o   u   r', 'NN')",0.0,0.0,0.0,0.0
3319,1,l   e   a   r   n   e   r   n   e   a   t,"('l   e   a   r   n   e   r   n   e   a   t', 'NN')",0.0,0.0,0.0,0.0
3287,1,e   v   a   l   u   a   t   e   d,"('e   v   a   l   u   a   t   e   d', 'NN')",0.0,0.0,0.0,0.0
3283,1,a   n   o   i   x   i,"('a   n   o   i   x   i', 'NN')",0.0,0.0,0.0,0.0
3223,1,u   n   d   e   r   e   s   t   i   m   a   t   e   d,"('u   n   d   e   r   e   s   t   i   m   a   t   e   d', 'JJ')",0.0,0.0,0.0,0.0
3241,1,g   e   o   d   a   t   a,"('g   e   o   d   a   t   a', 'NN')",0.0,0.0,0.0,0.0
3224,1,w   e   l   l   u   m   a   r,"('w   e   l   l   u   m   a   r', 'NN')",0.0,0.0,0.0,0.0
3225,1,h   i   n   d   r   a   n   c  ,"('h   i   n   d   r   a   n   c  ', 'NN')",0.0,0.0,0.0,0.0
3226,1,o   m   i   s   s   i   o   n,"('o   m   i   s   s   i   o   n', 'NN')",0.0,0.0,0.0,0.0
3227,1,u   n   d   e   r   e   s   t   i   m   a   t   i   o   n,"('u   n   d   e   r   e   s   t   i   m   a   t   i   o   n', 'JJ')",0.0,0.0,0.0,0.0
3228,1,s   u   m   m   a   r   i   s   e   d,"('s   u   m   m   a   r   i   s   e   d', 'NN')",0.0,0.0,0.0,0.0
3229,1,f   a   r  ,"('f   a   r  ', 'NN')",0.0,0.0,0.0,0.0
3231,1,d   o   n   e   g   r   e   a   t,"('d   o   n   e   g   r   e   a   t', 'NN')",0.0,0.0,0.0,0.0
3233,1,p   e   r   s   i   s   t,"('p   e   r   s   i   s   t', 'NN')",0.0,0.0,0.0,0.0
3237,1,w   e   b   s   i   t   e   s   a   r   a   h,"('w   e   b   s   i   t   e   s   a   r   a   h', 'NN')",0.0,0.0,0.0,0.0
3240,1,i   n   d   e   p   e   n   d   e   n   t   l   y   b   e   f   o   r  ,"('i   n   d   e   p   e   n   d   e   n   t   l   y   b   e   f   o   r  ', 'NN')",0.0,0.0,0.0,0.0
3246,1,c   h   a   l   l   e   n   g   e   d   e   s   p   i   t  ,"('c   h   a   l   l   e   n   g   e   d   e   s   p   i   t  ', 'NN')",0.0,0.0,0.0,0.0
3281,1,a   w   a   k   e   n   e   d,"('a   w   a   k   e   n   e   d', 'NN')",0.0,0.0,0.0,0.0
3257,1,g   o   o   d   s   h   a   r   i   f   a   h,"('g   o   o   d   s   h   a   r   i   f   a   h', 'NN')",0.0,0.0,0.0,0.0
3264,1,c   e   n   t   r   e   d,"('c   e   n   t   r   e   d', 'NN')",0.0,0.0,0.0,0.0
3266,1,m   a   n   a   g   e   m   e   n   t   j   u   n   i   o   r,"('m   a   n   a   g   e   m   e   n   t   j   u   n   i   o   r', 'NN')",0.0,0.0,0.0,0.0
3271,1,c   a   l   c   u   l   a   t  ,"('c   a   l   c   u   l   a   t  ', 'NN')",0.0,0.0,0.0,0.0
3272,1,d   i   s   t   a   n   c  ,"('d   i   s   t   a   n   c  ', 'NN')",0.0,0.0,0.0,0.0
3276,1,d   e   p   e   n   d   e   n   t,"('d   e   p   e   n   d   e   n   t', 'NN')",0.0,0.0,0.0,0.0
3277,1,f   i   n   a   l   i   z   i   n   g,"('f   i   n   a   l   i   z   i   n   g', 'NN')",0.0,0.0,0.0,0.0
3278,1,c   l   o   u   d   i   n   g,"('c   l   o   u   d   i   n   g', 'NN')",0.0,0.0,0.0,0.0
3279,1,f   a   s   t   e   s   t,"('f   a   s   t   e   s   t', 'NN')",0.0,0.0,0.0,0.0
3280,1,f   a   c   u   l   t   i,"('f   a   c   u   l   t   i', 'NN')",0.0,0.0,0.0,0.0
3503,1,f   a   c   e   b   o   o   k,"('f   a   c   e   b   o   o   k', 'NN')",0.0,0.0,0.0,0.0
3505,1,d   e   s   c   r   i   b   i   n   g,"('d   e   s   c   r   i   b   i   n   g', 'NN')",0.0,0.0,0.0,0.0
3891,1,w   e   b   h   o   s   t   i   n   g,"('w   e   b   h   o   s   t   i   n   g', 'NN')",0.0,0.0,0.0,0.0
3706,1,s   e   p   t   e   m   b   e   r,"('s   e   p   t   e   m   b   e   r', 'NN')",0.0,0.0,0.0,0.0
3743,1,n   a   m   i   n   g,"('n   a   m   i   n   g', 'JJ')",0.0,0.0,0.0,0.0
3744,1,c   o   n   v   e   n   t   i   o   n,"('c   o   n   v   e   n   t   i   o   n', 'NN')",0.0,0.0,0.0,0.0
3745,1,r   e   u   s   a   b   i   l   i   t   i,"('r   e   u   s   a   b   i   l   i   t   i', 'NN')",0.0,0.0,0.0,0.0
3746,1,v   e   r   s   i   o   n   i   n   g,"('v   e   r   s   i   o   n   i   n   g', 'NN')",0.0,0.0,0.0,0.0
3748,1,h   a   r   d   w   o   r   k   i   n   g   c   l   i   n   i   c   m   a   s   t   e   r,"('h   a   r   d   w   o   r   k   i   n   g   c   l   i   n   i   c   m   a   s   t   e   r', 'NN')",0.0,0.0,0.0,0.0
3749,1,a   p   p   r   e   c   i   a   t   e  ,"('a   p   p   r   e   c   i   a   t   e  ', 'NN')",0.0,0.0,0.0,0.0
3750,1,a   l   l   o   w   a   n   c  ,"('a   l   l   o   w   a   n   c  ', 'NN')",0.0,0.0,0.0,0.0
3753,1,v   a   l   i   d   a   t   i   o   n,"('v   a   l   i   d   a   t   i   o   n', 'NN')",0.0,0.0,0.0,0.0
3754,1,c   l   i   n   i   c   m   a   s   t   e   r,"('c   l   i   n   i   c   m   a   s   t   e   r', 'NN')",0.0,0.0,0.0,0.0
3764,1,p   a   g   i   n   a   t   i   o   n,"('p   a   g   i   n   a   t   i   o   n', 'NN')",0.0,0.0,0.0,0.0
3765,1,w   h   o   e   v   e   r,"('w   h   o   e   v   e   r', 'NN')",0.0,0.0,0.0,0.0
3766,1,s   e   v   e   r,"('s   e   v   e   r', 'NN')",0.0,0.0,0.0,0.0
3767,1,s   d   o   e  ,"('s   d   o   e  ', 'NN')",0.0,0.0,0.0,0.0
3768,1,p   r   o   g   r   e   s   s   i   v   e   m   u   l   t   i   t   a   s   k   i   n   g,"('p   r   o   g   r   e   s   s   i   v   e   m   u   l   t   i   t   a   s   k   i   n   g', 'NN')",0.0,0.0,0.0,0.0
3769,1,t   a   k   s   i   n   g,"('t   a   k   s   i   n   g', 'NN')",0.0,0.0,0.0,0.0
3770,1,p   r   o   g   r   e   s   s   i   v   e   a   l   l,"('p   r   o   g   r   e   s   s   i   v   e   a   l   l', 'NN')",0.0,0.0,0.0,0.0
3777,1,i   m   p   l   y   i   n   g,"('i   m   p   l   y   i   n   g', 'NN')",0.0,0.0,0.0,0.0
3778,1,p   r   o   g   r   e   s   s   i   v   e   p   r   o   g   r   e   s   s   i   v   e   c   o   l   l   i   n  ,"('p   r   o   g   r   e   s   s   i   v   e   p   r   o   g   r   e   s   s   i   v   e   c   o   l   l   i   n  ', 'NN')",0.0,0.0,0.0,0.0
3780,1,r   e   s   o   u   r   c   e   s   w  ,"('r   e   s   o   u   r   c   e   s   w  ', 'NN')",0.0,0.0,0.0,0.0
3782,1,d   i   f   f   e   r   e   n   c  ,"('d   i   f   f   e   r   e   n   c  ', 'NN')",0.0,0.0,0.0,0.0
3783,1,c   r   o   s   s   e   d,"('c   r   o   s   s   e   d', 'NN')",0.0,0.0,0.0,0.0
3785,1,2   0   1   2,"('2   0   1   2', 'CD')",0.0,0.0,0.0,0.0
3787,1,h   e   a   d   q   u   a   t   e   r  ,"('h   e   a   d   q   u   a   t   e   r  ', 'NN')",0.0,0.0,0.0,0.0
3742,1,w   h   a   t   s   o   e   v   e   r,"('w   h   a   t   s   o   e   v   e   r', 'NN')",0.0,0.0,0.0,0.0
3741,1,s   h   o   p,"('s   h   o   p', 'NN')",0.0,0.0,0.0,0.0
3739,1,m   a   p,"('m   a   p', 'NN')",0.0,0.0,0.0,0.0
3722,1,d   e   l   e   g   a   t   e   d,"('d   e   l   e   g   a   t   e   d', 'NN')",0.0,0.0,0.0,0.0
3708,1,l   a   u   n   c   h,"('l   a   u   n   c   h', 'NN')",0.0,0.0,0.0,0.0
3709,1,n   e   t   w   o   r   k   i   n   g   d   o   e  ,"('n   e   t   w   o   r   k   i   n   g   d   o   e  ', 'JJ')",0.0,0.0,0.0,0.0
3711,1,j   e   d,"('j   e   d', 'NN')",0.0,0.0,0.0,0.0
3715,1,c   a   r  ,"('c   a   r  ', 'NN')",0.0,0.0,0.0,0.0
3716,1,c   o   n   c   l   u   d   e   d,"('c   o   n   c   l   u   d   e   d', 'NN')",0.0,0.0,0.0,0.0
3717,1,i   n   t   e   r   n   s   h   i   p   t   a   s   k  ,"('i   n   t   e   r   n   s   h   i   p   t   a   s   k  ', 'NN')",0.0,0.0,0.0,0.0
3718,1,j   u   l   i   e   t   t  ,"('j   u   l   i   e   t   t  ', 'NN')",0.0,0.0,0.0,0.0
3719,1,w   e   l   c   o   m  ,"('w   e   l   c   o   m  ', 'NN')",0.0,0.0,0.0,0.0
3720,1,a   c   q   u   a   i   n   t   a   n   c  ,"('a   c   q   u   a   i   n   t   a   n   c  ', 'NN')",0.0,0.0,0.0,0.0
3721,1,h   o   n   o   r,"('h   o   n   o   r', 'NN')",0.0,0.0,0.0,0.0
3723,1,w   h   o   l   e   h   e   a   r   t   e   d   l   i,"('w   h   o   l   e   h   e   a   r   t   e   d   l   i', 'NN')",0.0,0.0,0.0,0.0
3738,1,a   c   t   i   v   a   t   i   o   n,"('a   c   t   i   v   a   t   i   o   n', 'NN')",0.0,0.0,0.0,0.0
3724,1,a   c   c   e   p   t   i   n   g,"('a   c   c   e   p   t   i   n   g', 'NN')",0.0,0.0,0.0,0.0
3725,1,q   u   e   s   t   i   o   n   i   n   g,"('q   u   e   s   t   i   o   n   i   n   g', 'NN')",0.0,0.0,0.0,0.0
3726,1,i   n   t   e   n   t,"('i   n   t   e   n   t', 'NN')",0.0,0.0,0.0,0.0
3728,1,l   a   d   i,"('l   a   d   i', 'NN')",0.0,0.0,0.0,0.0
3730,1,s   e   a   s   o   n   e   d,"('s   e   a   s   o   n   e   d', 'NN')",0.0,0.0,0.0,0.0
3732,1,t   r   a   n   s   f   o   r   m  ,"('t   r   a   n   s   f   o   r   m  ', 'NN')",0.0,0.0,0.0,0.0
3734,1,e   x   p   a   n   d   e   d,"('e   x   p   a   n   d   e   d', 'NN')",0.0,0.0,0.0,0.0
3735,1,c   h   a   r   a   c   t   e   r   i   s   t   i   c,"('c   h   a   r   a   c   t   e   r   i   s   t   i   c', 'NN')",0.0,0.0,0.0,0.0
3736,1,g,"('g', 'NN')",0.0,0.0,0.0,0.0
3737,1,s   a   l   i   e   n   c   i,"('s   a   l   i   e   n   c   i', 'NN')",0.0,0.0,0.0,0.0
3791,1,p   r   o   f   i   c   i   e   n   c   i,"('p   r   o   f   i   c   i   e   n   c   i', 'NN')",0.0,0.0,0.0,0.0
3792,1,a   c   c   u   m   u   l   a   t   e   d,"('a   c   c   u   m   u   l   a   t   e   d', 'NN')",0.0,0.0,0.0,0.0
3794,1,p   l   a   t   i   n   u   m,"('p   l   a   t   i   n   u   m', 'NN')",0.0,0.0,0.0,0.0
3870,1,c   h   a   l   l   e   n   g   e   c   h   a   r   l   o   t   t  ,"('c   h   a   l   l   e   n   g   e   c   h   a   r   l   o   t   t  ', 'NN')",0.0,0.0,0.0,0.0
3852,1,n   e   a   r   e   s   t,"('n   e   a   r   e   s   t', 'JJ')",0.0,0.0,0.0,0.0
3853,1,n   e   i   g   h   b   o   r,"('n   e   i   g   h   b   o   r', 'JJ')",0.0,0.0,0.0,0.0
3854,1,a   l   g   o   r   i   t   h   m,"('a   l   g   o   r   i   t   h   m', 'NN')",0.0,0.0,0.0,0.0
3856,1,l   a   i   d,"('l   a   i   d', 'NN')",0.0,0.0,0.0,0.0
3858,1,e   x   c   i   t   i   n   g,"('e   x   c   i   t   i   n   g', 'NN')",0.0,0.0,0.0,0.0
3859,1,r   e   p   o   r   t   s   t   u   d   e   n   t,"('r   e   p   o   r   t   s   t   u   d   e   n   t', 'NN')",0.0,0.0,0.0,0.0
3860,1,c   o   m   p   l   e   t   i   o   n   g   r   e   a   t,"('c   o   m   p   l   e   t   i   o   n   g   r   e   a   t', 'NN')",0.0,0.0,0.0,0.0
3867,1,f   u   r   t   h   e   r   p   r   o   g   r   e   s   s   i   v   e   c   h   a   l   l   e   n   g   e   d,"('f   u   r   t   h   e   r   p   r   o   g   r   e   s   s   i   v   e   c   h   a   l   l   e   n   g   e   d', 'NN')",0.0,0.0,0.0,0.0
3868,1,e   n   v   i   r   o   n   m   e   n   t   s   p   r   o   g   r   e   s   s   i   v  ,"('e   n   v   i   r   o   n   m   e   n   t   s   p   r   o   g   r   e   s   s   i   v  ', 'NN')",0.0,0.0,0.0,0.0
3869,1,s   t   a   c   e   i,"('s   t   a   c   e   i', 'NN')",0.0,0.0,0.0,0.0
3871,1,p   r   o   g   r   e   s   s   a   r   n   o   l   d,"('p   r   o   g   r   e   s   s   a   r   n   o   l   d', 'NN')",0.0,0.0,0.0,0.0
3850,1,g   r   o   u   p   i   n   g,"('g   r   o   u   p   i   n   g', 'NN')",0.0,0.0,0.0,0.0
3873,1,h   5   p,"('h   5   p', 'NN')",0.0,0.0,0.0,0.0
3877,1,t   u   n   i   n   g,"('t   u   n   i   n   g', 'NN')",0.0,0.0,0.0,0.0
3879,1,x   p,"('x   p', 'NNP')",0.0,0.0,0.0,0.0
3880,1,t   i   m   e   i,"('t   i   m   e   i', 'NN')",0.0,0.0,0.0,0.0
3882,1,e   x   e   c   u   t   e   d   m   r,"('e   x   e   c   u   t   e   d   m   r', 'NN')",0.0,0.0,0.0,0.0
3883,1,r   e   a   d   e   r,"('r   e   a   d   e   r', 'NN')",0.0,0.0,0.0,0.0
3885,1,f   a,"('f   a', 'NN')",0.0,0.0,0.0,0.0
3886,1,s   w   a   i   b   g   o   o   d,"('s   w   a   i   b   g   o   o   d', 'NN')",0.0,0.0,0.0,0.0
3887,1,w   o   r   k   a   i   d   a,"('w   o   r   k   a   i   d   a', 'NN')",0.0,0.0,0.0,0.0
3890,1,o   v   e   r   w   h   e   l   m   i   n   g,"('o   v   e   r   w   h   e   l   m   i   n   g', 'NN')",0.0,0.0,0.0,0.0
3851,1,k,"('k', 'NN')",0.0,0.0,0.0,0.0
3849,1,r   e   p   e   a   t,"('r   e   p   e   a   t', 'NN')",0.0,0.0,0.0,0.0
3795,1,r   o   y   a   l  ,"('r   o   y   a   l  ', 'NN')",0.0,0.0,0.0,0.0
3823,1,c   l   e   a   n   e   d,"('c   l   e   a   n   e   d', 'NN')",0.0,0.0,0.0,0.0
3796,1,h   o   t   e   l,"('h   o   t   e   l', 'NN')",0.0,0.0,0.0,0.0
3797,1,b   u   s   e   g   a,"('b   u   s   e   g   a', 'NN')",0.0,0.0,0.0,0.0
3798,1,w   o   r   k   c   o   n   s   i   s   t   e   n   t   l   i,"('w   o   r   k   c   o   n   s   i   s   t   e   n   t   l   i', 'NN')",0.0,0.0,0.0,0.0
3803,1,s   t   a   n   d   i   n   g,"('s   t   a   n   d   i   n   g', 'NN')",0.0,0.0,0.0,0.0
3809,1,s   u   c   c   e   s   s   u   l   l   i,"('s   u   c   c   e   s   s   u   l   l   i', 'NN')",0.0,0.0,0.0,0.0
3810,1,f   a   i   l   u   r   e   i,"('f   a   i   l   u   r   e   i', 'NN')",0.0,0.0,0.0,0.0
3812,1,d   o   c   t   y   p  ,"('d   o   c   t   y   p  ', 'NN')",0.0,0.0,0.0,0.0
3817,1,l   i   n   u   x   e   m   e   j   u,"('l   i   n   u   x   e   m   e   j   u', 'NN')",0.0,0.0,0.0,0.0
3821,1,c   l   a   i   m,"('c   l   a   i   m', 'NN')",0.0,0.0,0.0,0.0
